55459700	36	-2	7	3	-179	40	-540
55463926	36	-1	8	7	78	-43	-527
55468170	36	-2	9	11	254	68	-224
55472480	36	-3	10	15	251	287	47
55476728	36	-2	11	18	118	312	72
55480954	36	0	10	18	-62	262	-293
55485184	36	1	9	17	9	-35	-846
55489427	36	1	7	14	-17	-103	-1242
55493659	36	0	7	8	31	-248	-1285
55497888	36	-2	7	3	2	-314	-1040
55502212	36	-4	8	1	-146	-214	-776
55506428	36	-4	9	-4	-182	-192	-598
55510759	36	-2	10	-4	-199	-49	-679
55514982	36	-1	10	1	-80	-5	-796
55519233	36	-1	9	6	-53	44	-775
55523564	36	0	10	10	261	-88	-687
55527784	36	0	11	14	409	10	-456
55532077	36	-1	11	18	259	183	-321
55536294	36	-1	11	19	174	155	-346
55540533	36	0	9	19	78	161	-409
55544765	36	1	7	19	96	40	-553
55548997	36	0	6	17	27	21	-712
55553250	36	-1	6	10	88	-116	-734
55557489	36	-2	7	4	37	-221	-700
55561824	36	-4	8	0	-102	-209	-618
55566050	36	-3	9	-5	-161	-170	-478
55570264	36	-3	9	-4	-121	-23	-464
55574605	36	-2	8	0	-108	83	-438
55578834	36	-2	7	6	-48	165	-461
55583148	36	-1	10	10	295	72	-459
55587516	36	-1	12	15	382	124	-303
55591876	36	-1	13	21	270	276	-198
55596316	36	0	11	22	70	260	-39
55600685	36	-1	8	23	8	290	57
55605033	36	-2	5	21	-34	169	-53
55609395	36	-2	3	17	-52	137	-326
55613745	36	-2	5	12	66	106	-593
55618096	36	-3	6	9	10	-78	-595
55622451	36	-3	6	3	-132	-152	-448
55626925	36	-3	4	-3	-284	-178	-233
55631274	36	-3	3	-4	-107	-67	28
55635740	36	-3	3	1	-202	-9	160
55640089	36	-4	4	5	-18	120	71
55644550	36	-2	6	8	134	179	279
55648899	36	-1	6	15	166	96	557
55653276	36	0	8	17	336	240	589
55657728	36	1	6	22	-28	216	810
55662089	36	1	4	24	-29	248	671
55666428	36	-1	3	21	-73	96	227
55670801	36	-1	4	16	63	-49	-14
55675173	36	0	6	11	69	-8	-77
55679544	36	-1	5	10	-129	-314	113
55683897	36	-1	4	1	-140	-404	131
